id,dir,OmM,OmB,h,mean,median,std,min,max,range,q05,q25,q75,q95,iqr,w90,skew,kurt,grad_mean,rmse_to_mean,corr_to_mean,dist_mean,outlier_struct,outlier_maha
322,0322_0.14587_0.02249_0.67954,0.14587,0.02249,0.67954,9.68037223815918,9.666299819946289,0.24890463054180145,8.838810920715332,12.225378036499023,3.3865671157836914,9.299806356430054,9.512452125549316,9.826980590820312,10.107707023620605,0.3145284652709961,0.8079006671905518,0.5888882744757177,1.198470355137018,0.09825318306684494,0.08766914955570912,0.9380951781537988,671.4511934387398,-1.0911992912193649,0.5021882322964379
323,0323_0.14222_0.02196_0.75343,0.14222,0.02196,0.75343,9.713802337646484,9.704693794250488,0.20020921528339386,8.979122161865234,11.579302787780762,2.6001806259155273,9.4008150100708,9.579365730285645,9.834868431091309,10.05649185180664,0.25550270080566406,0.6556768417358398,0.44522531510864505,0.7768324096693475,0.08193117380142212,0.1160359673254204,0.8629747880362126,740.2832280678289,-0.42205952334337477,0.9999723042008719
324,0324_0.13158_0.02202_0.71029,0.13158,0.02202,0.71029,9.712455749511719,9.697968482971191,0.2532496154308319,8.86320686340332,12.350560188293457,3.4873533248901367,9.32593059539795,9.54157543182373,9.861199378967285,10.147597312927246,0.3196239471435547,0.8216667175292969,0.6003306346521261,1.2346041162224788,0.09970033913850784,0.08744727593412013,0.942425930321329,670.9644748120098,-1.0959308495797415,0.538156788580415
325,0325_0.13344_0.02255_0.66383,0.13344,0.02255,0.66383,9.685548782348633,9.667423248291016,0.2865705192089081,8.769652366638184,12.973671913146973,4.204019546508789,9.254640579223633,9.491394996643066,9.850250244140625,10.183358192443848,0.3588552474975586,0.9287176132202148,0.6854106996990318,1.4827471097433431,0.11113105714321136,0.09720551152494757,0.9558038908244156,693.1770402281215,-0.8799948984407081,0.6941903414339791
326,0326_0.13538_0.02305_0.78487,0.13538,0.02305,0.78487,9.760398864746094,9.752058982849121,0.19255931675434113,9.047155380249023,11.512307167053223,2.465151786804199,9.458245277404785,9.631223678588867,9.87731647491455,10.089933395385742,0.2460927963256836,0.631688117980957,0.42147274006395324,0.7145649781042365,0.07937630265951157,0.13705934712401632,0.847221284268263,798.4344420181054,0.14324833097291748,1.247815672342712
327,0327_0.14867_0.02321_0.73000,0.14867,0.02321,0.73,9.71599006652832,9.706419467926025,0.20478923618793488,8.968944549560547,11.68309497833252,2.7141504287719727,9.396474838256836,9.578426361083984,9.839506149291992,10.06639289855957,0.2610797882080078,0.6699180603027344,0.4589613411086706,0.8153124701215844,0.08344511687755585,0.1130400058919009,0.8720538866064279,732.4467010373533,-0.49824108482681706,0.8635684516719089
328,0328_0.15110_0.02226_0.80877,0.1511,0.02226,0.80877,9.713580131530762,9.708386421203613,0.15781255066394806,9.094904899597168,10.9392728805542,1.8443679809570312,9.4622220993042,9.607938766479492,9.811382293701172,9.982392311096191,0.2034435272216797,0.5201702117919922,0.3184437262782758,0.46581284432053494,0.06796859204769135,0.14801645088987217,0.763902464548243,830.6774954197875,0.4566940889702682,2.0708643180995296
329,0329_0.13316_0.02258_0.81618,0.13316,0.02258,0.81618,9.765432357788086,9.758401870727539,0.1789531260728836,9.08890151977539,11.31480598449707,2.2259044647216797,9.482952117919922,9.645503044128418,9.874917030334473,10.071560144424438,0.2294139862060547,0.5886080265045166,0.38045015290639544,0.6095837713694481,0.07489949464797974,0.14873569700691194,0.816509198260892,832.8351379229188,0.47766927024283296,1.3764098336898911
330,0330_0.12759_0.02285_0.59094,0.12759,0.02285,0.59094,9.655122756958008,9.630874633789062,0.3325284719467163,8.659793853759766,13.55495548248291,4.8951616287231445,9.16489028930664,9.427886962890625,9.84061050415039,10.24372410774231,0.4127235412597656,1.078833818435669,0.7743380179908694,1.6839200897215187,0.12684309482574463,0.17819151834966945,0.8743579195779997,924.9616359770146,1.3732624901052242,1.3931007250239338
331,0331_0.15070_0.02291_0.63466,0.1507,0.02291,0.63466,9.647470474243164,9.630181312561035,0.2788306772708893,8.746977806091309,12.778580665588379,4.03160285949707,9.226844787597656,9.458651542663574,9.808533668518066,10.130475044250488,0.3498821258544922,0.903630256652832,0.6676071149673691,1.4318590234026347,0.10851559787988663,0.10250454560110218,0.9561835275990949,705.8970425400125,-0.7563394022720132,0.9739054800850112
332,0332_0.14571_0.02176_0.61869,0.14571,0.02176,0.61869,9.61943244934082,9.599853515625,0.29799705743789673,8.681611061096191,13.048158645629883,4.366547584533691,9.173686981201172,9.41702651977539,9.789340019226074,10.13955307006836,0.3723134994506836,0.9658660888671875,0.7117137336984077,1.55175221551164,0.11511865258216858,0.1326978877901042,0.9494129096341223,785.9469182763472,0.02185283855528219,1.5177109045776844
333,0333_0.12203_0.02301_0.55989,0.12203,0.02301,0.55989,9.653158187866211,9.62602424621582,0.34938180446624756,8.63619613647461,13.694576263427734,5.058380126953125,9.14173698425293,9.413451194763184,9.846510887145996,10.275616645812988,0.4330596923828125,1.1338796615600586,0.7974685094238618,1.7058346482419866,0.13253943622112274,0.2182015073533948,0.8055647817325029,1059.3656321255216,2.679849739327842,1.7548063797956313
334,0334_0.12091_0.02313_0.79990,0.12091,0.02313,0.7999,9.800765037536621,9.790665626525879,0.210713729262352,9.039925575256348,11.90492057800293,2.864995002746582,9.472784042358398,9.659225463867188,9.927475929260254,10.161087989807129,0.2682504653930664,0.6883039474487305,0.47565194388513254,0.8656365501619105,0.08534488826990128,0.15040818760552835,0.8835976591643112,837.8710041866926,0.526624649826689,2.4041464201820757
335,0335_0.14838_0.02199_0.70230,0.14838,0.02199,0.7023,9.68055248260498,9.668904304504395,0.2253316342830658,8.887232780456543,12.068796157836914,3.181563377380371,9.332344055175781,9.528961181640625,9.815027236938477,10.066096305847168,0.28606605529785156,0.7337522506713867,0.521115139271804,0.9936580387124936,0.09030618518590927,0.09802236934078018,0.9076989538472445,695.1087521077511,-0.8612160660888257,1.067183858548061
336,0336_0.15233_0.02311_0.58744,0.15233,0.02311,0.58744,9.613597869873047,9.592626571655273,0.30887654423713684,8.65656852722168,13.154977798461914,4.498409271240234,9.153736114501953,9.403446197509766,9.788406372070312,10.155142784118652,0.3849601745605469,1.0014066696166992,0.7339501126882336,1.6059463097924507,0.11884896457195282,0.149519380682098,0.9357581847255997,835.1915681343337,0.5005769348669991,1.5784486723267332
337,0337_0.13819_0.02227_0.74504,0.13819,0.02227,0.74504,9.724940299987793,9.714594841003418,0.21290887892246246,8.95683479309082,11.869170188903809,2.9123353958129883,9.394013404846191,9.581878662109375,9.852805137634277,10.089123964309692,0.27092647552490234,0.695110559463501,0.483476536533659,0.8849594191762975,0.08613245189189911,0.10940192680903937,0.8872181142488277,723.0970684334991,-0.5891320634820496,0.6718939516776465
338,0338_0.13909_0.02223_0.63065,0.13909,0.02223,0.63065,9.64708137512207,9.627364158630371,0.2996155917644501,8.706354141235352,13.100655555725098,4.394301414489746,9.199193000793457,9.443585395812988,9.817748069763184,10.170413970947266,0.3741626739501953,0.9712209701538086,0.7147689816849376,1.5597559146917988,0.1156473383307457,0.121215320664881,0.9479207578498036,754.1109289270777,-0.28763571046212505,0.9083174569031549
339,0339_0.14360_0.02326_0.64235,0.1436,0.02326,0.64235,9.669013023376465,9.651058197021484,0.28476980328559875,8.756782531738281,12.920372009277344,4.1635894775390625,9.240492820739746,9.476092100143433,9.832871675491333,10.16334342956543,0.3567795753479004,0.9228506088256836,0.6814288045832153,1.4715480652381796,0.11053197085857391,0.09863804901263197,0.9561175840617828,696.5718142029083,-0.8469931386972839,0.5438679074260911
340,0340_0.14294_0.02311_0.63624,0.14294,0.02311,0.63624,9.662513732910156,9.643943786621094,0.2901827096939087,8.739838600158691,12.988301277160645,4.248462677001953,9.226929664611816,9.465763092041016,9.82886791229248,10.167323112487793,0.36310482025146484,0.9403934478759766,0.6939265722768792,1.5055690775979755,0.11239682883024216,0.10526146237846486,0.9545467330718461,712.6871121345196,-0.6903308116962216,0.6528553360173018
341,0341_0.14289_0.02165_0.77010,0.14289,0.02165,0.7701,9.711604118347168,9.703619003295898,0.18893016874790192,9.007701873779297,11.411532402038574,2.4038305282592773,9.414731979370117,9.584895133972168,9.826553344726562,10.035055160522461,0.24165821075439453,0.6203231811523438,0.41134217893947134,0.6858140884889039,0.07820944488048553,0.12426405168150041,0.8391011770141266,762.4097567352046,-0.20695996488673446,1.3149010319742145
342,0342_0.12042_0.02292_0.56991,0.12042,0.02292,0.56991,9.66064453125,9.633927345275879,0.34710991382598877,8.64678955078125,13.619545936584473,4.972756385803223,9.152058362960815,9.42264461517334,9.852900743484497,10.278423309326172,0.4302561283111572,1.1263649463653564,0.7944085694276043,1.7038980025531307,0.13176532089710236,0.21142043025445253,0.8157256703854152,1035.9848276809587,2.4525569367382607,1.7997641292294506
343,0343_0.13801_0.02240_0.64803,0.13801,0.0224,0.64803,9.664619445800781,9.646093368530273,0.28979530930519104,8.742792129516602,12.986302375793457,4.2435102462768555,9.229516983032227,9.468195915222168,9.830801963806152,10.168716430664062,0.3626060485839844,0.9391994476318359,0.692999799102005,1.5033621128039805,0.11225952208042145,0.10425773490160194,0.9547182137392273,710.2016890558824,-0.7144924601332424,0.631940652363539
344,0344_0.13472_0.02154_0.60980,0.13472,0.02154,0.6098,9.626986503601074,9.605059623718262,0.31651511788368225,8.6568021774292,13.246644020080566,4.589841842651367,9.157330513000488,9.411362648010254,9.805234909057617,10.183663606643677,0.3938722610473633,1.0263330936431885,0.7482493642213347,1.6374936086848582,0.12144128233194351,0.15504688966606964,0.9208833653656057,851.9713104665994,0.6636985533072328,1.2836249554605141
345,0345_0.12076_0.02301_0.65024,0.12076,0.02301,0.65024,9.707173347473145,9.68577766418457,0.3133659362792969,8.742623329162598,13.309270858764648,4.566647529602051,9.241266250610352,9.493878364562988,9.883970260620117,10.25747013092041,0.3900918960571289,1.0162038803100586,0.7408639137312153,1.6228251086114156,0.12027330696582794,0.13424085684874792,0.9275453256738714,790.3409531172347,0.0645687551966287,1.8772245028072554
346,0346_0.13733_0.02198_0.63353,0.13733,0.02198,0.63353,9.646965026855469,9.627151489257812,0.30027252435684204,8.705246925354004,13.104374885559082,4.399127960205078,9.19822883605957,9.442947387695312,9.817928552627563,10.171514511108398,0.374981164932251,0.9732856750488281,0.7160380083190635,1.5630382229919357,0.11587472259998322,0.12209837590930679,0.9472572622926185,756.502770778452,-0.26438379716551685,0.9127867912691661
347,0347_0.14448_0.02262_0.61672,0.14448,0.02262,0.61672,9.636649131774902,9.616744995117188,0.30091047286987305,8.693548202514648,13.087968826293945,4.394420623779297,9.18707275390625,9.432219505310059,9.807868003845215,10.1625337600708,0.37564849853515625,0.9754610061645508,0.7175324393385829,1.5667212815567826,0.11610495299100876,0.12727823970299793,0.9465687728588189,770.7260852914819,-0.12611408854856596,1.097184905268236
348,0348_0.12646_0.02245_0.80381,0.12646,0.02245,0.80381,9.775983810424805,9.76721477508545,0.1973300278186798,9.05007553100586,11.589425086975098,2.5393495559692383,9.466987609863281,9.643580436706543,9.895517349243164,10.113687515258789,0.2519369125366211,0.6466999053955078,0.43576517515572594,0.7531435194654543,0.08094033598899841,0.1421535327085476,0.8573591128556752,813.2751441022807,0.2875198754831686,1.593773588045085
349,0349_0.14489_0.02227_0.62458,0.14489,0.02227,0.62458,9.6349458694458,9.615741729736328,0.29531413316726685,8.702499389648438,13.032682418823242,4.330183029174805,9.192727088928223,9.434486389160156,9.80366039276123,10.149771928787231,0.3691740036010742,0.9570448398590088,0.7057455776515362,1.5365718236236718,0.11418770998716354,0.12161521095032927,0.9515779349860871,755.192860966374,-0.2771178787935779,1.1548843049579813
350,0350_0.13424_0.02340_0.61713,0.13424,0.0234,0.61713,9.66861343383789,9.64714241027832,0.3132609724998474,8.704370498657227,13.268864631652832,4.5644941329956055,9.202969551086426,9.455330848693848,9.845381736755371,10.218774795532227,0.39005088806152344,1.0158052444458008,0.741412186166677,1.6236389530662168,0.12028218805789948,0.1359438932699444,0.9277684374521546,795.2211069072172,0.11201040052681031,1.097914358816332
351,0351_0.15096_0.02218_0.66508,0.15096,0.02218,0.66508,9.657336235046387,9.642973899841309,0.25150835514068604,8.811405181884766,12.24307918548584,3.431674003601074,9.27324390411377,9.487625122070312,9.805216789245605,10.089393854141235,0.31759166717529297,0.8161499500274658,0.5964242549575758,1.2206320677549538,0.09915725886821747,0.09371344498143433,0.9405950017249365,685.0422958920101,-0.9590755324235333,1.1275030367614232
352,0352_0.14758_0.02315_0.84741,0.14758,0.02315,0.84741,9.745403289794922,9.741236686706543,0.14584346115589142,9.160264015197754,10.81817626953125,1.657912254333496,9.511972427368164,9.647823333740234,9.836529731750488,9.993017196655273,0.1887063980102539,0.4810447692871094,0.2840558703979919,0.3960433040812199,0.06400203704833984,0.1634026107618793,0.7326568028828592,877.8389706373863,0.9151669315913802,1.890149722728369
353,0353_0.13919_0.02339_0.68390,0.13919,0.02339,0.6839,9.709236145019531,9.694136619567871,0.2591712474822998,8.846125602722168,12.475872039794922,3.629746437072754,9.314730644226074,9.534205436706543,9.860902786254883,10.155133247375488,0.32669734954833984,0.8404026031494141,0.6164414031743876,1.283472805971348,0.10172151029109955,0.08642385173855498,0.9473886642014261,668.7308594617701,-1.1176445889023912,0.5711126488464705
354,0354_0.12008_0.02204_0.69231,0.12008,0.02204,0.69231,9.716395378112793,9.697741508483887,0.2913358211517334,8.791614532470703,13.081679344177246,4.290064811706543,9.279167175292969,9.518877983093262,9.88330364227295,10.223382949829102,0.3644256591796875,0.9442157745361328,0.6956478622850625,1.5114815172008331,0.11273182928562164,0.10373690241073888,0.9541145350372773,708.9179914496729,-0.7269717239363643,1.5545200769368355
355,0355_0.13669_0.02259_0.81790,0.13669,0.02259,0.8179,9.757166862487793,9.750710487365723,0.1726781725883484,9.091623306274414,11.202631950378418,2.111008644104004,9.483847618103027,9.641485214233398,9.863214492797852,10.05232048034668,0.22172927856445312,0.5684728622436523,0.3618395331992313,0.5644686154736491,0.0728415697813034,0.14936281904042867,0.8014270801573496,834.7203522033454,0.495996083518059,1.356732617322925
356,0356_0.14099_0.02315_0.60016,0.14099,0.02315,0.60016,9.641246795654297,9.619641304016113,0.3143627345561981,8.674358367919922,13.245551109313965,4.571192741394043,9.174280166625977,9.427201271057129,9.818512916564941,10.193613052368164,0.3913116455078125,1.0193328857421875,0.743999674947032,1.6287473208167178,0.12068775296211243,0.1455785394237304,0.9255450670728521,823.4006852766198,0.38595372692350793,1.0804831024599728
357,0357_0.15194_0.02168_0.76992,0.15194,0.02168,0.76992,9.691948890686035,9.68519401550293,0.17578314244747162,9.021197319030762,11.186111450195312,2.164914131164551,9.414168119430542,9.574142456054688,9.799680709838867,9.992644309997559,0.2255382537841797,0.5784761905670166,0.3718012602449081,0.5862820433678761,0.07389286160469055,0.13331727717933378,0.808687715041551,787.707645512188,0.03896947066171642,2.064322651389897
358,0358_0.13108_0.02345_0.78107,0.13108,0.02345,0.78107,9.77646541595459,9.767168045043945,0.20249348878860474,9.036507606506348,11.6993989944458,2.662891387939453,9.460103034973145,9.640504837036133,9.898764610290527,10.122949838638306,0.25825977325439453,0.6628468036651611,0.4512130766751629,0.7957071889975107,0.08264657855033875,0.1392392038569476,0.8678157761696678,804.7520629231226,0.2046640861324369,1.6455862079887276
359,0359_0.12912_0.02242_0.69419,0.12912,0.02242,0.69419,9.711499214172363,9.694981575012207,0.2723580300807953,8.824944496154785,12.799186706542969,3.9742422103881836,9.299251556396484,9.527299880981445,9.869540214538574,10.18210244178772,0.3422403335571289,0.8828508853912354,0.6507167148796907,1.3853167638888335,0.10622763633728027,0.08931350349560191,0.9548512026456731,675.0856456258806,-1.0558675375386153,0.9492898061294074
360,0360_0.13380_0.02273_0.69669,0.1338,0.02273,0.69669,9.713310241699219,9.698135375976562,0.25992125272750854,8.848740577697754,12.493725776672363,3.6449851989746094,9.317781448364258,9.537760734558105,9.865377426147461,10.160558700561523,0.32761669158935547,0.8427772521972656,0.6183256530300868,1.2890653876094058,0.10197634249925613,0.08721456471809363,0.9479566075194804,670.4549334182115,-1.1008842758703739,0.7067268274119077
361,0361_0.14247_0.02231_0.64085,0.14247,0.02231,0.64085,9.65131664276123,9.63300895690918,0.28766486048698425,8.733635902404785,12.941619873046875,4.20798397064209,9.219010353088379,9.456324577331543,9.816496849060059,10.151282548904419,0.3601722717285156,0.93227219581604,0.6883250320249112,1.4901644115790162,0.11154244840145111,0.10695768301635203,0.9554362413466289,716.9214039762928,-0.6491678114247469,0.8213480722584147
362,0362_0.14689_0.02176_0.77766,0.14689,0.02176,0.77766,9.706884384155273,9.699854850769043,0.17865963280200958,9.030637741088867,11.248751640319824,2.218113899230957,9.424888610839844,9.587132453918457,9.816208839416504,10.01255989074707,0.22907638549804688,0.5876712799072266,0.380235745180061,0.6072117880214898,0.07483268529176712,0.1316372997528274,0.8155825728257812,782.9419415032502,-0.00735956917402723,1.6656645132321668
363,0363_0.12144_0.02290_0.76581,0.12144,0.0229,0.76581,9.780024528503418,9.767706871032715,0.23279613256454468,8.97549057006836,12.284507751464844,3.3090171813964844,9.421341896057129,9.623312950134277,9.918376922607422,10.178466796875,0.29506397247314453,0.7571249008178711,0.5415332644611919,1.0586387714928822,0.0927250012755394,0.12600447309499085,0.9190588965199155,767.1983958066528,-0.1604079654583087,2.153827485590823
364,0364_0.12036_0.02209_0.59625,0.12036,0.02209,0.59625,9.658994674682617,9.63397216796875,0.33736348152160645,8.656858444213867,13.583641052246094,4.926782608032227,9.162598371505737,9.428250312805176,9.84669303894043,10.257337808609009,0.4184427261352539,1.0947394371032715,0.7814237146416642,1.692804685609631,0.1284753978252411,0.18849443501639992,0.8563941877373383,958.6892079960038,1.7011397616898933,1.5446230941888075
365,0365_0.13806_0.02305_0.69842,0.13806,0.02305,0.69842,9.71491813659668,9.700873374938965,0.2489577978849411,8.870938301086426,12.254591941833496,3.3836536407470703,9.33420181274414,9.547009468078613,9.861553192138672,10.142278671264648,0.3145437240600586,0.8080768585205078,0.5885549719182849,1.1986216809892198,0.09824078530073166,0.08879218237414012,0.9382779395287608,673.9282076529278,-1.0671193882317693,0.5290688668845023
366,0366_0.13170_0.02329_0.57351,0.1317,0.02329,0.57351,9.64480972290039,9.620003700256348,0.33597949147224426,8.644353866577148,13.571106910705566,4.926753044128418,9.150257110595703,9.415043830871582,9.831876754760742,10.24041748046875,0.41683292388916016,1.0901603698730469,0.7796652280347716,1.6910728843688272,0.12802162766456604,0.18850930329800114,0.8617158184683046,958.738369218444,1.7016176747597214,1.396433474960498
367,0367_0.12434_0.02152_0.69343,0.12434,0.02152,0.69343,9.700100898742676,9.682409286499023,0.28253936767578125,8.792768478393555,12.89976978302002,4.107001304626465,9.274428367614746,9.50873351097107,9.862890243530273,10.190073251724243,0.3541567325592041,0.9156448841094971,0.6755619150309834,1.4561357858920685,0.10973448306322098,0.0936504573776237,0.9564138601011819,684.8974272532137,-0.9604838500456856,0.9052291897962275
368,0368_0.14039_0.02215_0.63720,0.14039,0.02215,0.6372,9.648316383361816,9.629347801208496,0.2934911251068115,8.71863842010498,13.027793884277344,4.309155464172363,9.208426475524902,9.449215650558472,9.816200256347656,10.159520387649536,0.36698460578918457,0.9510939121246338,0.7015362467416092,1.5255264254964729,0.11354905366897583,0.11368249487385942,0.9528074215331814,734.1169838258508,-0.4820036941495676,0.8745044577304326
369,0369_0.12961_0.02220_0.64395,0.12961,0.0222,0.64395,9.671018600463867,9.650652885437012,0.3049420416355133,8.720907211303711,13.165903091430664,4.444995880126953,9.216093063354492,9.463703155517578,9.8440523147583,10.204677820205688,0.38034915924072266,0.9885847568511963,0.725146733246207,1.5861278532444043,0.11744162440299988,0.12161639744736685,0.9416872365000879,755.1960693479626,-0.2770866890180175,0.9334289928157138
370,0370_0.13447_0.02297_0.62518,0.13447,0.02297,0.62518,9.665242195129395,9.64437198638916,0.3088057041168213,8.708660125732422,13.208151817321777,4.4994916915893555,9.205347061157227,9.455137252807617,9.840032577514648,10.20662522315979,0.38489532470703125,1.0012781620025635,0.7329433014350029,1.604289538967162,0.11877115815877914,0.1289677665058763,0.9358763177137356,775.4347696015392,-0.08033935672186082,0.9647831244097677
371,0371_0.12293_0.02159_0.59562,0.12293,0.02159,0.59562,9.642931938171387,9.618252754211426,0.33518579602241516,8.642744064331055,13.565118789672852,4.922374725341797,9.149404525756836,9.413753509521484,9.829662322998047,10.236929178237915,0.4159088134765625,1.087524652481079,0.778580732210253,1.6897357174213399,0.12775561213493347,0.1872135534826853,0.8647064994689553,954.4592014681424,1.6600184204216966,1.3752761153308986
372,0372_0.12696_0.02346_0.81186,0.12696,0.02346,0.81186,9.79634952545166,9.788117408752441,0.19176959991455078,9.086159706115723,11.538623809814453,2.4524641036987305,9.495287895202637,9.66771411895752,9.912860870361328,10.124529838562012,0.2451467514038086,0.629241943359375,0.41879269020279647,0.7082199802562634,0.07909367978572845,0.15794847702561188,0.8456797502489313,860.8875752803797,0.750376615345695,2.0584140114621197
373,0373_0.14123_0.02224_0.81957,0.14123,0.02224,0.81957,9.739362716674805,9.733537673950195,0.1654428243637085,9.095450401306152,11.060861587524414,1.9654111862182617,9.476675033569336,9.628593444824219,9.841398239135742,10.021759033203125,0.21280479431152344,0.5450839996337891,0.3406607587875007,0.5150218306331804,0.07047112286090851,0.14805987008226545,0.7834392682563667,830.8076062547705,0.4579589409303733,1.5140830933676663
374,0374_0.13716_0.02281_0.79802,0.13716,0.02281,0.79802,9.755401611328125,9.74804401397705,0.1822427660226822,9.069952964782715,11.35648250579834,2.286529541015625,9.468130111694336,9.633252143859863,9.866698265075684,10.067262887954712,0.2334461212158203,0.599132776260376,0.3904268195608765,0.6340296849623974,0.07598340511322021,0.14192503411267485,0.8241562016324759,812.6037655432244,0.280993174716808,1.237042332483283
375,0375_0.14191_0.02196_0.71285,0.14191,0.02196,0.71285,9.696555137634277,9.684504508972168,0.22936879098415375,8.899701118469238,12.155463218688965,3.2557621002197266,9.34276294708252,9.542176246643066,9.833131790161133,10.089044570922852,0.2909555435180664,0.746281623840332,0.5329005668414348,1.0290864491908378,0.09164800494909286,0.09465728102208033,0.9138093242085852,687.2210239272348,-0.9378953714765101,0.5661410941533226
376,0376_0.12781_0.02248_0.71692,0.12781,0.02248,0.71692,9.731406211853027,9.716595649719238,0.2564140856266022,8.875276565551758,12.444360733032227,3.5690841674804688,9.340572118759155,9.558330535888672,9.881722450256348,10.172223091125488,0.3233919143676758,0.831650972366333,0.6086944179240775,1.2605437601203802,0.10075726360082626,0.09283440290193866,0.9452749708878609,683.0266098928535,-0.9786707059332895,1.1635308353465807
377,0377_0.12829_0.02292_0.62511,0.12829,0.02292,0.62511,9.675531387329102,9.65374755859375,0.31628432869911194,8.705916404724121,13.31673812866211,4.610821723937988,9.206024885177612,9.460101127624512,9.853658676147461,10.231667518615723,0.3935575485229492,1.0256426334381104,0.7469291114288159,1.6353594558879623,0.12130594998598099,0.14042276793490807,0.921373542111969,808.2029731364584,0.23821156546463298,1.2702200336686866
378,0378_0.13270_0.02304_0.68424,0.1327,0.02304,0.68424,9.711100578308105,9.694554328918457,0.2727515697479248,8.823464393615723,12.803065299987793,3.9796009063720703,9.298346519470215,9.526570081710815,9.86931324005127,10.18242073059082,0.3427431583404541,0.8840742111206055,0.651634491686346,1.388075143055131,0.1063663512468338,0.08939763975190139,0.9549798812056559,675.2728911941673,-1.054047259280471,0.9478745872217373
379,0379_0.12993_0.02264_0.58176,0.12993,0.02264,0.58176,9.640913009643555,9.616390228271484,0.33417263627052307,8.643159866333008,13.56146240234375,4.918302536010742,9.148676633834839,9.412476539611816,9.82716178894043,10.232836723327637,0.4146852493286133,1.0841600894927979,0.7771618161718374,1.6880396525078698,0.1274127960205078,0.1855052578205568,0.8684560453668675,948.833586202076,1.6053298889322551,1.3537486839171626
380,0380_0.13914_0.02297_0.79427,0.13914,0.02297,0.79427,9.752724647521973,9.745473861694336,0.18118654191493988,9.070375442504883,11.336910247802734,2.2665348052978516,9.467000961303711,9.631279945373535,9.863431930541992,10.06274700164795,0.23215198516845703,0.5957460403442383,0.3872988392016424,0.6263206325443891,0.07563945651054382,0.14154658401249642,0.8217001638099459,811.4929676351675,0.2701947280580738,1.2263848565730582
381,0381_0.12921_0.02267_0.64372,0.12921,0.02267,0.64372,9.68072509765625,9.660325050354004,0.30555295944213867,8.729331016540527,13.18241024017334,4.4530792236328125,9.225032567977905,9.473007202148438,9.854074478149414,10.21567153930664,0.38106727600097656,0.9906389713287354,0.7265224374440837,1.58895798162313,0.11764484643936157,0.12106501739278448,0.9408436993417488,753.7047950976329,-0.29158387642620986,1.089006451729767
382,0382_0.14135_0.02156_0.58674,0.14135,0.02156,0.58674,9.600913047790527,9.578322410583496,0.32091328501701355,8.623184204101562,13.26235294342041,4.639168739318848,9.125652313232422,9.382101058959961,9.781152725219727,10.166380167007446,0.3990516662597656,1.0407278537750244,0.7562472392483864,1.6538396022374542,0.12295683473348618,0.17540346915807448,0.9102109874307515,915.9562375865136,1.2857179300595727,1.8071225550603682
383,0383_0.14068_0.02274_0.79623,0.14068,0.02274,0.79623,9.745162963867188,9.73823356628418,0.17781373858451843,9.069093704223633,11.275345802307129,2.206252098083496,9.46436882019043,9.62600326538086,9.85401439666748,10.049356460571289,0.2280111312866211,0.5849876403808594,0.3775115451087121,0.6011738865049332,0.07453584671020508,0.1410656447672201,0.8137257809745101,810.0834381887829,0.2564922098679527,1.2482128419843903
384,0384_0.13322_0.02219_0.63583,0.13322,0.02219,0.63583,9.659308433532715,9.63898754119873,0.3045743703842163,8.710196495056152,13.14660358428955,4.436407089233398,9.204880714416504,9.452279090881348,9.832208633422852,10.192321062088013,0.3799295425415039,0.9874403476715088,0.7247284887645885,1.5847284746996975,0.11732872575521469,0.1238676929753034,0.942178215629539,761.3243580525824,-0.2175114969815855,0.8607522421553744
385,0385_0.12451_0.02246_0.83501,0.12451,0.02246,0.83501,9.790059089660645,9.782605171203613,0.18356657028198242,9.102397918701172,11.412978172302246,2.310580253601074,9.500828742980957,9.667030096054077,9.902081489562988,10.104198455810547,0.23505139350891113,0.6033697128295898,0.3940770694490505,0.6442851460039489,0.0764005035161972,0.15902150630539644,0.8273516706591943,864.2030758227588,0.782607730919645,1.8444293904147506
386,0386_0.12697_0.02314_0.72878,0.12697,0.02314,0.72878,9.753327369689941,9.73937702178955,0.24853946268558502,8.910284042358398,12.288976669311523,3.378692626953125,9.373089790344238,9.585740089416504,9.899740219116211,10.179855346679688,0.31400012969970703,0.8067655563354492,0.5866680518030852,1.194525929946277,0.09806101024150848,0.10451976813763611,0.9380071515701194,710.8490792331796,-0.7081989586365022,1.6545321603900467
387,0387_0.14283_0.02330_0.58367,0.14283,0.0233,0.58367,9.630205154418945,9.607643127441406,0.3208361268043518,8.652816772460938,13.296486854553223,4.643670082092285,9.155000686645508,9.411498069763184,9.810393333435059,10.195454835891724,0.398895263671875,1.0404541492462158,0.7557909501593704,1.6531610343417578,0.122901052236557,0.1615355645647055,0.9103897366261811,872.0087254050358,0.8584891221606761,1.2549268737210388
388,0388_0.14711_0.02288_0.55334,0.14711,0.02288,0.55334,9.59536361694336,9.571176528930664,0.3313947916030884,8.600438117980957,13.468012809753418,4.867574691772461,9.106796264648438,9.368919372558594,9.7803316116333,10.181743621826172,0.41141223907470703,1.0749473571777344,0.7737791538794938,1.6838012310011408,0.126517653465271,0.19779505448745105,0.8783989631062621,989.697696314776,2.002583889959782,1.888137470353074
